id,neighbourhood_group,room_type,price,minimum_nights,reviews_per_month,calculated_host_listings_count,availability_365
29150743,10,1,50,,,,
29150883,20,2,215,,,,
29151631,40,3,32,,,,
29152037,10,1,50,,,,
29152320,10,2,150,,,,
29152795,10,3,25,,,,
29152899,10,1,55,,,,
29153170,10,2,200,,,,
29153508,10,2,135,,,,
29155175,10,2,129,,,,
29156377,20,1,60,,,,
29157211,40,2,165,,,,
29157794,40,1,55,,,,
29157984,20,1,59,,,,
29158199,40,1,45,,,,
29158470,10,2,400,,,,
29158675,10,1,75,,,,
29158689,10,2,125,,,,
29159486,10,1,39,,,,
29159920,20,2,195,,,,
29160008,10,2,125,,,,
29160599,20,1,60,,,,
29161516,10,1,70,,,,
29162918,40,2,149,,,,
29162974,10,1,100,,,,
29163083,20,2,320,,,,
29165306,20,1,80,,,,
29165823,10,1,79,,,,
29167257,30,2,100,,,,
29168569,10,1,53,,,,
29170235,10,1,53,,,,
29170953,10,1,43,,,,
29171435,20,2,150,,,,
29173351,20,1,60,,,,
29174021,10,1,41,,,,
29176864,20,2,85,,,,
29176897,20,3,69,,,,
29178331,10,1,65,,,,
29178713,10,1,65,,,,
29178995,10,1,65,,,,
29179815,10,1,60,,,,
29179918,10,1,58,,,,
29180542,20,2,159,,,,
29181147,20,1,70,,,,
29181179,20,1,110,,,,
29181281,20,1,999,,,,
29181449,10,1,75,,,,
29181504,20,2,150,,,,
29181842,20,2,114,,,,
29183047,10,1,49,,,,
29183204,10,1,41,,,,
29183445,10,2,175,,,,
29183470,10,1,49,,,,
29183581,20,2,225,,,,
29183697,10,1,65,,,,
29183838,10,1,49,,,,
29183932,10,1,49,,,,
29184026,10,1,65,,,,
29184093,10,1,49,,,,
29184419,40,1,50,,,,
29184626,10,1,45,,,,
29184845,20,1,60,,,,
29184981,10,1,99,,,,
29186254,20,2,225,,,,
29188542,20,2,105,,,,
29189777,10,2,115,,,,
29190199,10,1,44,,,,
29190221,10,1,39,,,,
29191564,20,2,150,,,,
29191862,20,1,150,,,,
29192462,10,2,110,,,,
29202087,10,2,199,,,,
29203845,10,2,180,,,,
29205007,30,2,200,,,,
29205817,20,1,80,,,,
29205903,20,1,78,,,,
29206093,10,2,120,,,,
29206535,10,1,75,,,,
29209379,10,1,50,,,,
29209396,10,1,50,,,,
29210330,20,2,170,,,,
29210994,10,1,45,,,,
29212676,20,2,194,,,,
29212737,40,1,49,,,,
29213095,10,1,40,,,,
29213401,40,1,35,,,,
29213886,10,2,86,,,,
29214672,10,2,130,,,,
29215351,10,2,96,,,,
29215529,20,2,199,,,,
29215541,40,2,150,,,,
29215600,10,1,45,,,,
29216228,10,2,110,,,,
29216296,40,1,59,,,,
29216706,40,2,150,,,,
29216716,10,1,55,,,,
29217721,10,2,89,,,,
29218719,10,1,55,,,,
29219456,10,1,65,,,,
29220176,20,1,80,,,,
29220410,20,1,75,,,,
29220437,10,2,90,,,,
29221565,10,1,66,,,,
29225254,20,2,264,,,,
29225417,20,2,244,,,,
29227134,10,1,119,,,,
29227369,20,2,225,,,,
29228604,20,2,280,,,,
29230390,20,2,225,,,,
29230470,20,2,200,,,,
29231873,20,1,150,,,,
29231876,10,2,122,,,,
29231943,20,1,150,,,,
29232472,20,3,100,,,,
29232638,10,1,62,,,,
29232662,20,2,240,,,,
29232781,10,1,46,,,,
29233046,40,1,49,,,,
29233568,40,3,50,,,,
29233640,10,2,119,,,,
29233981,10,2,125,,,,
29234766,10,2,140,,,,
29236294,20,2,179,,,,
29237220,20,2,600,,,,
29237561,20,2,145,,,,
29237692,10,1,45,,,,
29237852,40,1,90,,,,
29238286,10,2,150,,,,
29238785,20,2,135,,,,
29238906,10,2,135,,,,
29240070,20,1,370,,,,
29241662,20,1,90,,,,
29242098,20,1,165,,,,
29242305,20,2,195,,,,
29242564,40,1,65,,,,
29242599,20,2,500,,,,
29243359,20,3,75,,,,
29243499,10,1,60,,,,
29245492,10,1,59,,,,
29251636,10,2,175,,,,
29253322,40,1,90,,,,
29254887,10,1,110,,,,
29255501,10,2,125,,,,
29255502,10,1,120,,,,
29256134,10,2,88,,,,
29256229,10,2,175,,,,
29256358,10,2,100,,,,
29256706,10,1,175,,,,
29256787,10,2,121,,,,
29256968,20,1,89,,,,
29256982,10,2,200,,,,
29257026,10,1,58,,,,
29257038,20,2,150,,,,
29258871,10,1,35,,,,
29259463,10,2,90,,,,
29259580,20,2,250,,,,
29260051,10,2,90,,,,
29261640,20,1,100,,,,
29262039,40,2,100,,,,
29262635,10,2,149,,,,
29264544,20,2,188,,,,
29269102,10,1,47,,,,
29271438,10,1,110,,,,
29272336,10,1,33,,,,
29275537,20,1,130,,,,
29277029,20,2,230,,,,
29277834,20,2,899,,,,
29277979,20,2,130,,,,
29278083,10,1,100,,,,
29278247,10,2,100,,,,
29278439,40,2,150,,,,
29280869,20,1,66,,,,
29281115,10,1,95,,,,
29281128,20,2,170,,,,
29281300,20,1,125,,,,
29281407,10,2,975,,,,
29281707,20,1,125,,,,
29282185,10,3,45,,,,
29282847,20,2,195,,,,
29283100,20,1,118,,,,
29283634,10,2,250,,,,
29286653,20,1,93,,,,
29286966,10,1,196,,,,
29287004,40,2,200,,,,
29287113,30,2,150,,,,
29287515,20,2,215,,,,
29295191,20,2,325,,,,
29295665,20,1,350,,,,
29298335,10,1,99,,,,
29299404,20,2,99,,,,
29299470,10,1,40,,,,
29301424,10,2,90,,,,
29301889,10,1,85,,,,
29302018,40,2,90,,,,
29303036,10,1,98,,,,
29303639,20,1,279,,,,
29304329,10,2,249,,,,
29304334,20,1,85,,,,
29304787,40,1,50,,,,
29305952,40,2,199,,,,
29306127,10,2,70,,,,
29306590,10,1,65,,,,
29306602,10,2,149,,,,
29307957,10,1,90,,,,
29308138,20,1,375,,,,
29308309,20,2,125,,,,
29308471,40,2,105,,,,
29308553,10,1,75,,,,
29308781,10,2,82,,,,
29310612,10,1,50,,,,
29312347,10,1,50,,,,
29312926,20,2,250,,,,
29313128,40,1,44,,,,
29313398,20,2,150,,,,
29314737,40,1,130,,,,
29314975,20,1,270,,,,
29316421,20,1,175,,,,
29316878,10,1,45,,,,
29317721,10,1,79,,,,
29320258,10,1,70,,,,
29327591,20,2,374,,,,
29328881,20,2,240,,,,
29328939,10,1,70,,,,
29329429,20,2,199,,,,
29329932,20,2,135,,,,
29331191,20,2,259,,,,
29331258,10,2,200,,,,
29331513,20,1,57,,,,
29331741,20,2,300,,,,
29332188,10,2,250,,,,
29332195,10,2,99,,,,
29332969,20,2,350,,,,
29333330,20,3,40,,,,
29333400,20,2,99,,,,
29334063,30,1,100,,,,
29334325,20,1,97,,,,
29336271,20,1,425,,,,
29336346,40,2,89,,,,
29336922,10,2,150,,,,
29337184,40,3,30,,,,
29337285,10,2,150,,,,
29337912,20,2,225,,,,
29338253,10,1,45,,,,
29338399,20,1,129,,,,
29338559,40,1,49,,,,
29338715,40,1,65,,,,
29338760,10,2,160,,,,
29338819,40,2,188,,,,
29339032,10,2,110,,,,
29339219,40,2,155,,,,
29339310,10,2,300,,,,
29340021,40,2,150,,,,
29340345,30,1,300,,,,
29341038,30,1,90,,,,
29341918,20,1,85,,,,
29342293,10,1,35,,,,
29342616,10,1,120,,,,
29343523,20,2,300,,,,
29344882,20,1,90,,,,
29351570,20,2,199,,,,
29356635,10,1,75,,,,
29356679,40,1,65,,,,
29356840,10,1,51,,,,
29358057,20,2,125,,,,
29359092,40,1,41,,,,
29359223,10,2,200,,,,
29359338,20,1,250,,,,
29359403,20,2,102,,,,
29359499,20,2,175,,,,
29360292,20,1,100,,,,
29361344,10,2,115,,,,
29362785,10,1,84,,,,
29364202,10,2,150,,,,
29364445,40,1,65,,,,
29365401,40,3,40,,,,
29365566,20,2,599,,,,
29367125,10,2,225,,,,
29367388,20,1,109,,,,
29369079,20,2,250,,,,
29370077,10,1,55,,,,
29371373,20,2,78,,,,
29380907,50,2,85,,,,
29381358,20,1,165,,,,
29381786,40,2,65,,,,
29382257,10,3,35,,,,
29383018,20,1,80,,,,
29383019,20,1,85,,,,
29383020,20,1,98,,,,
29383021,20,1,90,,,,
29383233,20,2,179,,,,
29383605,10,1,119,,,,
29384404,20,2,180,,,,
29384552,10,1,60,,,,
29384622,20,2,200,,,,
29385308,10,2,130,,,,
29386355,10,1,170,,,,
29388081,40,1,75,,,,
29388083,20,2,244,,,,
29388803,10,1,80,,,,
29388858,20,2,180,,,,
29390218,10,2,100,,,,
29390491,40,2,76,,,,
29390506,30,1,50,,,,
29391342,10,2,78,,,,
29391531,40,1,200,,,,
29391564,20,2,180,,,,
29391852,10,1,65,,,,
29392426,40,2,110,,,,
29392681,20,2,190,,,,
29392902,10,2,150,,,,
29393117,20,2,670,,,,
29393175,10,2,181,,,,
29393371,40,1,49,,,,
29393457,50,1,100,,,,
29393659,40,2,179,,,,
29393808,20,2,175,,,,
29401472,30,1,45,,,,
29406821,40,1,90,,,,
29409313,20,2,168,,,,
29409370,40,1,95,,,,
29410055,50,2,90,,,,
29410763,20,2,499,,,,
29411009,20,1,329,,,,
29411550,20,2,390,,,,
29411649,20,1,90,,,,
29411940,10,2,120,,,,
29412276,40,1,45,,,,
29412375,10,1,139,,,,
29412402,10,1,45,,,,
29412897,10,1,36,,,,
29414633,10,3,15,,,,
29415474,10,2,160,,,,
29415546,40,2,299,,,,
29416216,40,1,65,,,,
29416543,10,1,77,,,,
29416986,20,1,115,,,,
29417325,20,1,149,,,,
29417620,10,1,75,,,,
29418015,10,1,70,,,,
29418601,20,3,65,,,,
29418724,20,2,100,,,,
29419129,10,1,130,,,,
29419330,20,1,80,,,,
29420244,20,1,70,,,,
29420970,10,3,38,,,,
29422942,40,2,185,,,,
29424138,20,2,182,,,,
29424522,20,1,500,,,,
29425269,20,1,97,,,,
29429036,20,1,110,,,,
29431457,50,2,62,,,,
29431738,20,2,150,,,,
29431974,20,2,250,,,,
29432994,20,2,220,,,,
29433879,20,2,300,,,,
29434244,10,2,150,,,,
29434293,40,1,69,,,,
29435528,20,1,70,,,,
29435698,10,2,190,,,,
29438220,10,2,169,,,,
29439494,50,2,200,,,,
29440688,20,1,100,,,,
29445977,20,2,280,,,,
29449537,20,1,63,,,,
29450310,10,2,200,,,,
29450700,20,3,125,,,,
29451949,10,1,50,,,,
29452507,10,2,125,,,,
29452654,20,2,125,,,,
29452918,20,1,75,,,,
29453027,20,2,165,,,,
29453203,20,1,90,,,,
29453268,20,2,140,,,,
29453598,10,2,105,,,,
29455045,20,2,110,,,,
29455145,40,2,74,,,,
29455324,20,2,239,,,,
29455519,50,1,80,,,,
29455559,20,2,255,,,,
29455764,20,1,99,,,,
29455913,10,1,119,,,,
29455925,10,1,119,,,,
29455932,40,1,47,,,,
29456271,20,2,525,,,,
29457275,20,1,62,,,,
29457680,10,1,70,,,,
29457851,10,2,200,,,,
29457860,40,1,75,,,,
29458518,20,1,75,,,,
29459091,20,1,75,,,,
29459784,10,1,60,,,,
29459888,10,1,85,,,,
29460026,10,1,68,,,,
29460203,10,1,72,,,,
29461552,20,1,99,,,,
29461695,10,1,70,,,,
29461747,40,2,86,,,,
29463258,20,2,250,,,,
29463847,20,1,45,,,,
29464105,20,1,119,,,,
29464708,20,2,300,,,,
29466848,20,2,180,,,,
29472696,10,3,100,,,,
29473324,10,2,130,,,,
29478604,40,1,39,,,,
29479579,10,1,85,,,,
29480209,10,1,55,,,,
29480256,20,2,255,,,,
29480988,10,1,110,,,,
29481874,40,1,170,,,,
29482218,20,1,299,,,,
29482859,20,1,329,,,,
29483789,20,2,299,,,,
29484503,20,2,255,,,,
29484840,20,1,42,,,,
29485421,10,2,150,,,,
29486682,20,2,1500,,,,
29486971,10,1,63,,,,
29487162,10,1,50,,,,
29487347,10,2,150,,,,
29487530,10,2,120,,,,
29488512,10,2,225,,,,
29489013,10,1,65,,,,
29489329,10,1,65,,,,
29489407,20,2,117,,,,
29489824,10,2,200,,,,
29489893,40,2,20,,,,
29490579,10,1,60,,,,
29490752,10,1,72,,,,
29491140,10,2,150,,,,
29491851,10,2,185,,,,
29492316,20,2,140,,,,
29492381,20,1,153,,,,
29492557,20,1,36,,,,
29495273,20,1,295,,,,
29495710,10,1,70,,,,
29495933,20,2,345,,,,
29496193,20,2,125,,,,
29501807,20,1,75,,,,
29503231,20,2,180,,,,
29504717,20,2,155,,,,
29504721,20,2,625,,,,
29505792,20,2,120,,,,
29506320,20,2,200,,,,
29507584,20,2,140,,,,
29508725,10,1,55,,,,
29509608,20,1,147,,,,
29509877,20,2,220,,,,
29511701,10,2,115,,,,
29511905,40,2,44,,,,
29512260,20,2,298,,,,
29513000,20,2,499,,,,
29513074,40,2,150,,,,
29513249,20,2,80,,,,
29513311,20,2,145,,,,
29513616,10,1,68,,,,
29513629,10,2,150,,,,
29514542,10,1,70,,,,
29514909,20,2,240,,,,
29514964,10,2,120,,,,
29515301,10,2,200,,,,
29515558,40,1,50,,,,
29515789,20,1,99,,,,
29515916,10,1,80,,,,
29516095,10,2,128,,,,
29516374,10,1,49,,,,
29516678,20,1,100,,,,
29517411,10,2,119,,,,
29517540,10,1,60,,,,
29517566,20,2,700,,,,
29517601,10,1,65,,,,
29517676,50,1,80,,,,
29517691,10,1,52,,,,
29517769,10,1,62,,,,
29517788,20,2,108,,,,
29518083,20,1,120,,,,
29518497,10,1,60,,,,
29518561,10,1,72,,,,
29518745,40,2,90,,,,
29518861,10,1,55,,,,
29518915,10,1,55,,,,
29518961,10,1,55,,,,
29519083,20,2,120,,,,
29520126,10,2,300,,,,
29521183,20,2,170,,,,
29521683,40,1,75,,,,
29522531,10,1,31,,,,
29524623,10,1,200,,,,
29528574,10,1,60,,,,
29531069,10,1,250,,,,
29531124,10,1,65,,,,
29531408,10,1,65,,,,
29533631,10,1,35,,,,
29533666,10,2,300,,,,
29533754,10,3,119,,,,
29533829,10,3,119,,,,
29533923,10,1,85,,,,
29534664,10,2,115,,,,
29535295,10,2,75,,,,
29535938,20,1,225,,,,
29538158,20,2,129,,,,
29538751,10,1,50,,,,
29539167,10,1,50,,,,
29539744,10,1,50,,,,
29539982,10,1,50,,,,
29540204,10,1,50,,,,
29540687,20,2,165,,,,
29541214,20,2,150,,,,
29541280,10,3,24,,,,
29541353,10,3,32,,,,
29541600,20,2,200,,,,
29541790,20,2,119,,,,
29542012,20,1,1700,,,,
29542612,10,2,305,,,,
29543072,10,1,35,,,,
29543433,20,2,200,,,,
29543716,20,2,206,,,,
29543762,20,1,160,,,,
29544456,40,1,159,,,,
29544710,40,2,99,,,,
29544793,40,2,349,,,,
29545994,40,1,70,,,,
29546132,10,2,107,,,,
29546328,20,1,38,,,,
29546402,10,2,210,,,,
29546751,10,2,139,,,,
29547131,20,3,39,,,,
29547314,20,1,6500,,,,
29547577,40,2,100,,,,
29548163,10,1,62,,,,
29549451,20,1,125,,,,
29549783,20,1,89,,,,
29550259,20,1,89,,,,
29558285,10,2,180,,,,
29559298,20,2,300,,,,
29559309,30,1,45,,,,
29560068,20,2,135,,,,
29560863,10,2,350,,,,
29561222,10,1,29,,,,
29562532,10,1,99,,,,
29562750,20,2,200,,,,
29562919,10,1,99,,,,
29563829,10,1,90,,,,
29564676,10,1,65,,,,
29564687,20,2,200,,,,
29565013,20,2,175,,,,
29565064,20,2,600,,,,
29565377,10,2,250,,,,
29566272,10,2,200,,,,
29567252,40,2,130,,,,
29567482,10,2,125,,,,
29567488,10,2,250,,,,
29568068,20,1,60,,,,
29570523,40,2,90,,,,
29570887,10,1,60,,,,
29570920,10,1,50,,,,
29573034,10,2,60,,,,
29575293,10,1,85,,,,
29576256,10,1,55,,,,
29582742,10,2,250,,,,
29583389,10,1,85,,,,
29584099,20,1,355,,,,
29584789,20,2,260,,,,
29584983,10,1,55,,,,
29585263,10,1,150,,,,
29585526,10,1,55,,,,
29585551,10,1,58,,,,
29586573,10,1,110,,,,
29587811,10,1,90,,,,
29588060,20,2,90,,,,
29588371,20,1,399,,,,
29588528,10,1,55,,,,
29588587,10,1,55,,,,
29588640,10,1,72,,,,
29589341,20,2,123,,,,
29590847,10,1,59,,,,
29591004,20,1,45,,,,
29591011,10,1,95,,,,
29591891,20,1,65,,,,
29592296,20,2,260,,,,
29592523,20,2,260,,,,
29592768,40,2,73,,,,
29594425,10,1,60,,,,
29595432,10,3,25,,,,
29596175,10,1,150,,,,
29604741,20,2,285,,,,
29605492,10,2,1000,,,,
29605532,10,2,81,,,,
29605631,40,1,38,,,,
29606105,10,1,70,,,,
29607688,40,3,29,,,,
29609190,20,2,160,,,,
29609668,10,1,98,,,,
29609716,10,1,98,,,,
29609786,10,1,98,,,,
29610113,10,2,150,,,,
29610311,10,1,35,,,,
29610605,10,1,50,,,,
29610742,20,2,265,,,,
29610930,10,2,211,,,,
29611037,20,1,160,,,,
29611144,20,1,99,,,,
29611279,20,2,170,,,,
29611826,20,2,299,,,,
29612248,10,2,150,,,,
29612338,10,2,200,,,,
29612355,10,2,140,,,,
29612907,10,2,220,,,,
29613115,10,1,35,,,,
29613339,20,2,125,,,,
29613451,10,1,90,,,,
29614352,20,1,99,,,,
29614580,30,2,350,,,,
29615968,40,1,70,,,,
29616041,20,1,98,,,,
29617415,20,1,40,,,,
29621716,10,2,150,,,,
29621786,20,1,66,,,,
29623888,20,1,200,,,,
29624337,10,1,100,,,,
29625454,10,1,75,,,,
29625962,20,2,150,,,,
29626157,10,2,125,,,,
29626161,20,1,85,,,,
29626345,10,2,175,,,,
29626682,20,1,90,,,,
29627988,20,2,199,,,,
29628181,20,2,250,,,,
29628380,10,2,85,,,,
29628681,20,2,150,,,,
29628693,20,2,100,,,,
29628834,20,2,399,,,,
29628979,10,1,149,,,,
29629048,20,2,250,,,,
29629244,10,1,139,,,,
29629370,10,2,100,,,,
29629465,10,2,250,,,,
29629527,10,2,174,,,,
29629819,10,2,150,,,,
29629862,20,1,80,,,,
29629878,10,1,100,,,,
29630056,10,1,75,,,,
29630099,10,2,109,,,,
29630190,10,1,65,,,,
29630309,40,1,65,,,,
29630553,10,1,40,,,,
29630728,20,2,189,,,,
29630759,10,1,45,,,,
29630879,40,2,120,,,,
29630907,20,1,125,,,,
29631258,10,1,45,,,,
29631302,20,1,120,,,,
29631369,10,2,82,,,,
29631667,10,1,72,,,,
29631729,10,2,200,,,,
29631765,10,1,500,,,,
29632401,10,2,110,,,,
29632875,10,1,75,,,,
29633187,40,1,64,,,,
29633588,10,1,100,,,,
29635253,40,2,100,,,,
29635732,50,2,140,,,,
29636554,20,1,83,,,,
29640481,20,2,200,,,,
29644544,20,2,125,,,,
29645650,10,1,32,,,,
29646041,40,1,60,,,,
29646391,10,1,89,,,,
29646454,40,1,90,,,,
29647523,40,2,155,,,,
29648013,10,2,139,,,,
29648368,10,1,70,,,,
29648584,10,1,42,,,,
29649727,20,1,85,,,,
29650402,10,2,860,,,,
29651529,20,2,195,,,,
29652130,10,1,75,,,,
29652274,20,1,120,,,,
29652347,10,1,65,,,,
29652490,10,1,45,,,,
29652691,10,3,35,,,,
29652878,10,3,30,,,,
29653011,10,3,30,,,,
29653137,10,3,35,,,,
29653294,40,1,31,,,,
29653333,30,1,100,,,,
29653480,40,1,42,,,,
29653774,10,1,75,,,,
29653847,10,2,165,,,,
29654002,20,2,95,,,,
29654013,10,1,41,,,,
29654321,10,2,250,,,,
29654969,40,1,30,,,,
29655150,20,2,165,,,,
29655330,20,1,250,,,,
29655436,10,2,200,,,,
29656082,10,1,102,,,,
29656826,10,2,200,,,,
29656859,40,1,60,,,,
29657375,10,1,102,,,,
29657991,10,2,93,,,,
29658517,20,1,110,,,,
29659322,10,1,70,,,,
29659447,40,1,80,,,,
29660984,50,1,46,,,,
29661457,40,1,75,,,,
29661817,20,1,125,,,,
29661866,20,2,110,,,,
29662087,20,1,145,,,,
29662414,10,2,250,,,,
29662606,20,3,100,,,,
29670957,20,1,200,,,,
29672090,20,2,121,,,,
29674137,20,2,330,,,,
29674246,20,2,650,,,,
29674265,10,2,105,,,,
29674661,10,2,110,,,,
29674710,20,1,65,,,,
29674940,30,2,90,,,,
29675374,20,2,109,,,,
29675631,10,1,68,,,,
29676028,20,2,170,,,,
29676417,20,3,39,,,,
29676867,10,2,100,,,,
29677326,40,2,298,,,,
29678364,40,1,180,,,,
29678746,20,2,250,,,,
29678787,10,1,120,,,,
29679067,40,1,180,,,,
29679464,10,1,50,,,,
29679677,10,2,180,,,,
29680105,20,1,40,,,,
29680716,20,2,189,,,,
29681004,20,2,500,,,,
29682189,10,1,56,,,,
29682577,40,1,180,,,,
29683262,20,1,78,,,,
29683293,10,1,45,,,,
29683957,10,2,250,,,,
29684187,10,1,65,,,,
29684231,10,1,68,,,,
29684573,10,1,45,,,,
29685583,20,1,42,,,,
29686349,10,1,55,,,,
29686468,10,1,100,,,,
29686576,20,1,103,,,,
29686857,40,2,115,,,,
29686875,20,2,90,,,,
29687049,10,1,85,,,,
29687597,20,2,229,,,,
29687924,10,1,95,,,,
29688392,40,1,70,,,,
29688903,20,1,80,,,,
29689103,20,2,140,,,,
29689253,40,1,66,,,,
29690801,10,1,20,,,,
29697411,40,1,68,,,,
29698179,10,2,108,,,,
29699681,10,2,143,,,,
29700382,20,2,132,,,,
29701014,50,2,109,,,,
29701500,20,2,200,,,,
29701773,20,2,150,,,,
29701791,20,1,70,,,,
29702007,10,2,130,,,,
29702562,20,2,195,,,,
29703038,10,2,191,,,,
29703465,20,2,250,,,,
29704561,20,2,350,,,,
29704596,20,3,147,,,,
29704955,10,1,50,,,,
29705049,10,2,79,,,,
29705115,10,2,150,,,,
29705207,10,1,70,,,,
29705876,40,1,200,,,,
29706277,40,1,60,,,,
29706358,20,2,300,,,,
29706750,10,2,200,,,,
29707094,20,1,100,,,,
29707860,10,2,200,,,,
29708352,10,1,68,,,,
29708729,20,1,55,,,,
29710266,20,3,39,,,,
29710463,10,2,2545,,,,
29711508,40,1,50,,,,
29711772,20,2,160,,,,
29712188,30,1,75,,,,
29712306,20,2,399,,,,
29712675,10,2,115,,,,
29722452,20,2,150,,,,
29722985,40,3,34,,,,
29724480,40,1,59,,,,
29727132,10,1,38,,,,
29729573,10,1,45,,,,
29729728,10,2,100,,,,
29730504,10,2,100,,,,
29730616,30,1,60,,,,
29731583,10,2,155,,,,
29731625,10,2,120,,,,
29733220,20,1,275,,,,
29733748,20,1,191,,,,
29734326,20,2,350,,,,
29734635,10,2,120,,,,
29734919,20,2,500,,,,
29736250,10,2,120,,,,
29736711,40,2,485,,,,
29737168,40,1,125,,,,
29737954,20,1,140,,,,
29738053,40,1,125,,,,
29738205,10,1,63,,,,
29738207,10,1,70,,,,
29738439,40,1,180,,,,
29738563,10,1,50,,,,
29738760,20,1,70,,,,
29740134,20,1,42,,,,
29740171,10,1,60,,,,
29740703,40,1,69,,,,
29741023,20,1,40,,,,
29751447,10,2,120,,,,
29753642,10,1,50,,,,
29753750,20,1,92,,,,
29754544,40,1,50,,,,
29754946,20,2,155,,,,
29755360,10,2,200,,,,
29756137,40,2,80,,,,
29756451,10,2,138,,,,
29756773,10,1,100,,,,
29758199,40,2,151,,,,
29758221,10,1,85,,,,
29758404,10,2,170,,,,
29759120,10,2,81,,,,
29760102,10,2,150,,,,
29760452,10,1,85,,,,
29760512,20,1,62,,,,
29760721,20,1,75,,,,
29760740,10,1,40,,,,
29760869,20,2,100,,,,
29760980,10,2,275,,,,
29761111,20,1,139,,,,
29761241,20,1,98,,,,
29761272,40,1,100,,,,
29761534,10,1,100,,,,
29762648,20,1,100,,,,
29763219,10,2,149,,,,
29764987,10,1,75,,,,
29765101,20,2,260,,,,
29766259,10,1,60,,,,
29774846,20,2,160,,,,
29775040,10,2,135,,,,
29775262,10,1,60,,,,
29775749,10,2,119,,,,
29776064,20,2,130,,,,
29776209,20,1,75,,,,
29776235,20,2,150,,,,
29776313,10,2,150,,,,
29776797,10,2,250,,,,
29777077,20,2,200,,,,
29777278,20,1,79,,,,
29777340,20,1,250,,,,
29777857,20,1,89,,,,
29778083,20,2,179,,,,
29778309,10,1,38,,,,
29778804,40,1,25,,,,
29779072,20,1,150,,,,
29779831,10,1,43,,,,
29779937,20,2,295,,,,
29780076,10,2,215,,,,
29780117,10,1,75,,,,
29780690,10,1,80,,,,
29780863,20,1,180,,,,
29781238,20,1,99,,,,
29781403,10,2,200,,,,
29781691,20,2,95,,,,
29782067,40,1,97,,,,
29782186,10,1,100,,,,
29787085,40,1,57,,,,
29790239,10,2,75,,,,
29791183,40,1,45,,,,
29792553,10,1,299,,,,
29792926,20,2,179,,,,
29793730,10,2,160,,,,
29794028,10,1,60,,,,
29794270,10,1,55,,,,
29794702,10,2,85,,,,
29796861,10,2,185,,,,
29797153,40,1,50,,,,
29797522,40,1,110,,,,
29797672,20,1,125,,,,
29797712,10,2,300,,,,
29798763,40,2,160,,,,
29798872,20,1,68,,,,
29799125,20,2,250,,,,
29799420,10,1,65,,,,
29799920,20,2,215,,,,
29800110,10,2,150,,,,
29800664,30,1,60,,,,
29800895,40,2,500,,,,
29800915,30,2,55,,,,
29800927,20,2,200,,,,
29801113,40,1,65,,,,
29801175,30,1,65,,,,
29801645,10,1,48,,,,
29802895,40,1,38,,,,
29803428,20,2,1115,,,,
29804246,20,1,80,,,,
29804415,20,2,175,,,,
29804907,10,2,175,,,,
29805157,40,1,60,,,,
29805233,20,2,265,,,,
29805732,20,3,75,,,,
29806013,40,3,58,,,,
29806412,20,2,310,,,,
29806992,10,2,135,,,,
29809200,10,2,74,,,,
29814549,10,2,81,,,,
29816922,40,3,35,,,,
29820510,20,1,90,,,,
29821404,10,2,285,,,,
29821998,40,1,95,,,,
29822259,10,1,48,,,,
29822873,20,2,275,,,,
29823499,20,2,650,,,,
29824343,20,2,200,,,,
29824401,10,1,80,,,,
29824856,10,2,100,,,,
29825469,10,1,120,,,,
29825538,20,2,150,,,,
29825609,10,1,90,,,,
29825825,10,2,175,,,,
29826781,20,2,175,,,,
29827109,10,2,120,,,,
29827403,20,1,135,,,,
29827530,10,2,160,,,,
29827671,20,1,40,,,,
29827690,20,1,95,,,,
29827781,20,1,68,,,,
29828155,10,2,49,,,,
29828159,20,2,105,,,,
29828333,20,2,202,,,,
29828587,20,2,120,,,,
29828614,50,1,90,,,,
29828654,40,2,133,,,,
29828657,20,2,150,,,,
29828852,40,1,60,,,,
29829054,10,2,99,,,,
29829066,10,2,165,,,,
29829412,20,1,95,,,,
29829829,20,2,59,,,,
29831106,20,1,145,,,,
29831510,20,1,95,,,,
29831517,10,1,60,,,,
29831549,20,1,90,,,,
29832431,10,1,60,,,,
29832437,20,1,80,,,,
29832733,10,1,60,,,,
29832768,20,1,150,,,,
29833375,10,1,50,,,,
29834133,10,1,93,,,,
29834597,10,2,75,,,,
29834691,20,2,150,,,,
29835041,20,1,107,,,,
29835159,10,2,149,,,,
29835357,20,2,220,,,,
29838125,10,1,65,,,,
29838679,10,1,65,,,,
29844533,20,2,220,,,,
29844951,40,1,50,,,,
29847462,10,2,700,,,,
29847492,20,2,99,,,,
29849331,10,2,175,,,,
29849903,20,2,155,,,,
29849986,20,2,219,,,,
29850004,20,2,130,,,,
29850433,10,2,70,,,,
29851718,20,2,650,,,,
29851985,40,1,69,,,,
29852201,10,1,30,,,,
29852402,10,3,42,,,,
29852434,20,1,55,,,,
29853088,40,2,98,,,,
29853753,20,1,85,,,,
29854034,40,2,120,,,,
29854048,20,2,225,,,,
29854118,20,2,158,,,,
29854455,20,2,130,,,,
29855428,40,2,70,,,,
29855524,10,1,70,,,,
29856229,40,1,50,,,,
29856590,20,1,90,,,,
29857392,20,2,250,,,,
29858126,20,2,200,,,,
29858182,30,1,49,,,,
29858389,20,2,160,,,,
29858919,10,2,150,,,,
29858941,30,2,130,,,,
29859444,20,1,170,,,,
